subclass	sample	random_cluster_n	random_max_cluster_size	true_mean_cluster_size	difference_true_mean_minus_random_max
001 CLA-EPd-CTX Car3 Glut	sample_351	1071	1362.0	277.578231292517	-1084.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_352	1029	1037.0	277.578231292517	-759.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_353	1074	1165.0	277.578231292517	-887.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_354	1049	1063.0	277.578231292517	-785.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_355	1042	1375.0	277.578231292517	-1097.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_356	1050	1153.0	277.578231292517	-875.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_357	1008	1425.0	277.578231292517	-1147.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_358	1052	968.0	277.578231292517	-690.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_359	1059	1042.0	277.578231292517	-764.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_36	1030	1566.0	277.578231292517	-1288.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_360	1072	854.0	277.578231292517	-576.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_361	1054	1263.0	277.578231292517	-985.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_362	1038	1302.0	277.578231292517	-1024.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_363	1047	1650.0	277.578231292517	-1372.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_364	1069	1877.0	277.578231292517	-1599.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_365	1047	1842.0	277.578231292517	-1564.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_366	1036	1616.0	277.578231292517	-1338.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_367	1053	1639.0	277.578231292517	-1361.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_368	1065	1356.0	277.578231292517	-1078.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_369	1050	1243.0	277.578231292517	-965.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_37	1066	1136.0	277.578231292517	-858.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_370	1063	1194.0	277.578231292517	-916.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_371	1067	1745.0	277.578231292517	-1467.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_372	1039	1171.0	277.578231292517	-893.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_373	1050	1513.0	277.578231292517	-1235.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_374	1024	1437.0	277.578231292517	-1159.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_375	1042	1671.0	277.578231292517	-1393.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_376	1069	1130.0	277.578231292517	-852.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_377	1055	1631.0	277.578231292517	-1353.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_378	1041	1048.0	277.578231292517	-770.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_379	1060	1344.0	277.578231292517	-1066.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_38	1055	1076.0	277.578231292517	-798.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_380	1024	1272.0	277.578231292517	-994.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_381	1057	1467.0	277.578231292517	-1189.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_382	1016	1417.0	277.578231292517	-1139.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_383	1065	1941.0	277.578231292517	-1663.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_384	1079	1081.0	277.578231292517	-803.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_385	1014	1312.0	277.578231292517	-1034.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_386	1055	1998.0	277.578231292517	-1720.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_387	1062	1383.0	277.578231292517	-1105.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_388	1044	1967.0	277.578231292517	-1689.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_389	1045	1570.0	277.578231292517	-1292.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_39	1041	1624.0	277.578231292517	-1346.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_390	1053	2018.0	277.578231292517	-1740.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_391	1006	1379.0	277.578231292517	-1101.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_392	1051	1579.0	277.578231292517	-1301.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_393	1043	1355.0	277.578231292517	-1077.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_394	1071	984.0	277.578231292517	-706.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_395	1064	1317.0	277.578231292517	-1039.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_396	1066	1160.0	277.578231292517	-882.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_397	1026	2013.0	277.578231292517	-1735.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_398	1059	1271.0	277.578231292517	-993.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_399	1019	1284.0	277.578231292517	-1006.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_4	1061	1052.0	277.578231292517	-774.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_40	1035	1273.0	277.578231292517	-995.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_400	1061	1130.0	277.578231292517	-852.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_401	1055	1126.0	277.578231292517	-848.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_402	1061	1428.0	277.578231292517	-1150.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_403	1055	1291.0	277.578231292517	-1013.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_404	1057	1384.0	277.578231292517	-1106.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_405	1079	1320.0	277.578231292517	-1042.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_406	1037	1415.0	277.578231292517	-1137.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_407	1046	1628.0	277.578231292517	-1350.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_408	1052	1827.0	277.578231292517	-1549.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_409	1059	1060.0	277.578231292517	-782.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_41	1055	1887.0	277.578231292517	-1609.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_410	1011	1263.0	277.578231292517	-985.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_411	1031	1245.0	277.578231292517	-967.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_412	1043	1414.0	277.578231292517	-1136.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_413	1003	1116.0	277.578231292517	-838.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_414	1067	963.0	277.578231292517	-685.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_415	1070	1060.0	277.578231292517	-782.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_416	1071	1268.0	277.578231292517	-990.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_417	1058	1111.0	277.578231292517	-833.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_418	1087	1822.0	277.578231292517	-1544.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_419	1057	1631.0	277.578231292517	-1353.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_42	1061	1021.0	277.578231292517	-743.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_420	1065	1427.0	277.578231292517	-1149.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_421	1067	2417.0	277.578231292517	-2139.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_422	1069	1677.0	277.578231292517	-1399.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_423	1035	1436.0	277.578231292517	-1158.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_424	1065	1079.0	277.578231292517	-801.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_425	1069	1365.0	277.578231292517	-1087.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_426	1024	1843.0	277.578231292517	-1565.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_427	1020	1249.0	277.578231292517	-971.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_428	1028	1044.0	277.578231292517	-766.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_429	1033	1275.0	277.578231292517	-997.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_43	1063	1159.0	277.578231292517	-881.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_430	1029	1816.0	277.578231292517	-1538.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_431	1070	979.0	277.578231292517	-701.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_432	1059	1230.0	277.578231292517	-952.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_433	1067	1427.0	277.578231292517	-1149.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_434	1053	1207.0	277.578231292517	-929.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_435	1045	1128.0	277.578231292517	-850.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_436	1028	1492.0	277.578231292517	-1214.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_437	1058	1196.0	277.578231292517	-918.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_438	1073	1001.0	277.578231292517	-723.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_439	1047	1581.0	277.578231292517	-1303.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_44	1037	1282.0	277.578231292517	-1004.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_440	1031	1496.0	277.578231292517	-1218.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_441	1026	1241.0	277.578231292517	-963.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_442	1024	953.0	277.578231292517	-675.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_443	1024	2113.0	277.578231292517	-1835.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_444	1030	1093.0	277.578231292517	-815.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_445	1071	1378.0	277.578231292517	-1100.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_446	1073	1613.0	277.578231292517	-1335.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_447	1054	1980.0	277.578231292517	-1702.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_448	1055	1462.0	277.578231292517	-1184.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_449	1043	1223.0	277.578231292517	-945.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_45	1060	1605.0	277.578231292517	-1327.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_450	1055	1171.0	277.578231292517	-893.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_451	1037	1391.0	277.578231292517	-1113.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_452	1037	1061.0	277.578231292517	-783.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_453	1007	1739.0	277.578231292517	-1461.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_454	1070	1931.0	277.578231292517	-1653.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_455	1038	837.0	277.578231292517	-559.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_456	1063	2212.0	277.578231292517	-1934.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_457	1069	1117.0	277.578231292517	-839.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_458	1019	1302.0	277.578231292517	-1024.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_459	1065	1305.0	277.578231292517	-1027.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_46	1033	1284.0	277.578231292517	-1006.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_460	1066	1653.0	277.578231292517	-1375.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_461	1040	2075.0	277.578231292517	-1797.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_462	1052	1138.0	277.578231292517	-860.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_463	1088	1453.0	277.578231292517	-1175.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_464	1050	1132.0	277.578231292517	-854.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_465	1085	1349.0	277.578231292517	-1071.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_466	1042	1072.0	277.578231292517	-794.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_467	1028	1034.0	277.578231292517	-756.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_468	1048	1507.0	277.578231292517	-1229.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_469	1030	1332.0	277.578231292517	-1054.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_47	1048	1580.0	277.578231292517	-1302.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_470	1069	1037.0	277.578231292517	-759.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_471	1044	1748.0	277.578231292517	-1470.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_472	1079	1399.0	277.578231292517	-1121.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_473	1046	1502.0	277.578231292517	-1224.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_474	1055	911.0	277.578231292517	-633.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_475	1051	1371.0	277.578231292517	-1093.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_476	1073	1511.0	277.578231292517	-1233.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_477	1072	922.0	277.578231292517	-644.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_478	1078	1842.0	277.578231292517	-1564.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_479	1040	1602.0	277.578231292517	-1324.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_48	1037	1216.0	277.578231292517	-938.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_480	1061	1468.0	277.578231292517	-1190.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_481	999	1886.0	277.578231292517	-1608.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_482	1071	1339.0	277.578231292517	-1061.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_483	1030	845.0	277.578231292517	-567.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_484	1035	1389.0	277.578231292517	-1111.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_485	1034	1831.0	277.578231292517	-1553.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_486	1018	1082.0	277.578231292517	-804.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_487	1032	1285.0	277.578231292517	-1007.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_488	1043	1131.0	277.578231292517	-853.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_489	1064	1446.0	277.578231292517	-1168.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_49	1048	2461.0	277.578231292517	-2183.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_490	1051	979.0	277.578231292517	-701.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_491	1056	1484.0	277.578231292517	-1206.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_492	1025	1177.0	277.578231292517	-899.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_493	1035	1480.0	277.578231292517	-1202.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_494	1055	881.0	277.578231292517	-603.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_495	1045	1196.0	277.578231292517	-918.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_496	1031	1662.0	277.578231292517	-1384.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_497	1053	943.0	277.578231292517	-665.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_498	1047	1444.0	277.578231292517	-1166.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_499	1060	1742.0	277.578231292517	-1464.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_5	1061	1023.0	277.578231292517	-745.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_50	1056	1151.0	277.578231292517	-873.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_500	1021	1544.0	277.578231292517	-1266.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_51	1087	1022.0	277.578231292517	-744.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_52	1067	1480.0	277.578231292517	-1202.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_53	1022	1373.0	277.578231292517	-1095.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_54	1060	1236.0	277.578231292517	-958.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_55	1038	910.0	277.578231292517	-632.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_56	1072	1295.0	277.578231292517	-1017.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_57	1026	1373.0	277.578231292517	-1095.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_58	1058	1135.0	277.578231292517	-857.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_59	1009	1049.0	277.578231292517	-771.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_6	1079	1111.0	277.578231292517	-833.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_60	1052	1433.0	277.578231292517	-1155.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_61	1058	1163.0	277.578231292517	-885.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_62	1031	1194.0	277.578231292517	-916.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_63	1060	1484.0	277.578231292517	-1206.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_64	1054	1141.0	277.578231292517	-863.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_65	1067	1181.0	277.578231292517	-903.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_66	1033	1185.0	277.578231292517	-907.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_67	1033	1254.0	277.578231292517	-976.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_68	1052	1670.0	277.578231292517	-1392.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_69	1064	1445.0	277.578231292517	-1167.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_7	1053	1244.0	277.578231292517	-966.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_70	1041	1591.0	277.578231292517	-1313.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_71	1048	1382.0	277.578231292517	-1104.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_72	1057	1407.0	277.578231292517	-1129.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_73	1080	957.0	277.578231292517	-679.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_74	1029	1326.0	277.578231292517	-1048.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_75	1049	1537.0	277.578231292517	-1259.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_76	1076	1358.0	277.578231292517	-1080.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_77	1058	1489.0	277.578231292517	-1211.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_78	1064	1011.0	277.578231292517	-733.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_79	1057	1630.0	277.578231292517	-1352.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_8	1094	1848.0	277.578231292517	-1570.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_80	1065	1201.0	277.578231292517	-923.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_81	1060	1314.0	277.578231292517	-1036.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_82	1042	1045.0	277.578231292517	-767.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_83	1054	1689.0	277.578231292517	-1411.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_84	1042	1439.0	277.578231292517	-1161.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_85	1057	951.0	277.578231292517	-673.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_86	1045	1476.0	277.578231292517	-1198.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_87	1069	1163.0	277.578231292517	-885.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_88	1045	1493.0	277.578231292517	-1215.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_89	1002	1362.0	277.578231292517	-1084.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_9	1073	1299.0	277.578231292517	-1021.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_90	1050	1077.0	277.578231292517	-799.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_91	1071	1356.0	277.578231292517	-1078.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_92	1047	1524.0	277.578231292517	-1246.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_93	1055	1205.0	277.578231292517	-927.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_94	1043	1867.0	277.578231292517	-1589.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_95	1038	1193.0	277.578231292517	-915.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_96	1062	1038.0	277.578231292517	-760.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_97	1060	1257.0	277.578231292517	-979.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_98	1041	1317.0	277.578231292517	-1039.421768707483
001 CLA-EPd-CTX Car3 Glut	sample_99	1059	1552.0	277.578231292517	-1274.421768707483
002 IT EP-CLA Glut	sample_1	313	773.0	163.71314741035857	-609.2868525896414
002 IT EP-CLA Glut	sample_10	307	993.0	163.71314741035857	-829.2868525896414
002 IT EP-CLA Glut	sample_100	307	1297.0	163.71314741035857	-1133.2868525896415
002 IT EP-CLA Glut	sample_101	311	759.0	163.71314741035857	-595.2868525896414
002 IT EP-CLA Glut	sample_102	319	1055.0	163.71314741035857	-891.2868525896414
002 IT EP-CLA Glut	sample_103	321	876.0	163.71314741035857	-712.2868525896414
002 IT EP-CLA Glut	sample_104	312	899.0	163.71314741035857	-735.2868525896414
002 IT EP-CLA Glut	sample_105	322	748.0	163.71314741035857	-584.2868525896414
002 IT EP-CLA Glut	sample_106	330	783.0	163.71314741035857	-619.2868525896414
002 IT EP-CLA Glut	sample_107	325	866.0	163.71314741035857	-702.2868525896414
002 IT EP-CLA Glut	sample_108	332	889.0	163.71314741035857	-725.2868525896414
002 IT EP-CLA Glut	sample_109	321	984.0	163.71314741035857	-820.2868525896414
002 IT EP-CLA Glut	sample_11	319	1132.0	163.71314741035857	-968.2868525896414
002 IT EP-CLA Glut	sample_110	319	829.0	163.71314741035857	-665.2868525896414
002 IT EP-CLA Glut	sample_111	321	861.0	163.71314741035857	-697.2868525896414
002 IT EP-CLA Glut	sample_112	335	681.0	163.71314741035857	-517.2868525896414
002 IT EP-CLA Glut	sample_113	307	779.0	163.71314741035857	-615.2868525896414
002 IT EP-CLA Glut	sample_114	311	1001.0	163.71314741035857	-837.2868525896414
002 IT EP-CLA Glut	sample_115	302	1105.0	163.71314741035857	-941.2868525896414
002 IT EP-CLA Glut	sample_116	314	899.0	163.71314741035857	-735.2868525896414
002 IT EP-CLA Glut	sample_117	339	939.0	163.71314741035857	-775.2868525896414
002 IT EP-CLA Glut	sample_118	308	1137.0	163.71314741035857	-973.2868525896414
002 IT EP-CLA Glut	sample_119	323	710.0	163.71314741035857	-546.2868525896414
002 IT EP-CLA Glut	sample_12	316	912.0	163.71314741035857	-748.2868525896414
002 IT EP-CLA Glut	sample_120	321	750.0	163.71314741035857	-586.2868525896414
002 IT EP-CLA Glut	sample_121	323	689.0	163.71314741035857	-525.2868525896414
002 IT EP-CLA Glut	sample_122	315	777.0	163.71314741035857	-613.2868525896414
002 IT EP-CLA Glut	sample_123	294	1122.0	163.71314741035857	-958.2868525896414
002 IT EP-CLA Glut	sample_124	322	976.0	163.71314741035857	-812.2868525896414
002 IT EP-CLA Glut	sample_125	328	1237.0	163.71314741035857	-1073.2868525896415
002 IT EP-CLA Glut	sample_126	314	756.0	163.71314741035857	-592.2868525896414
002 IT EP-CLA Glut	sample_127	315	670.0	163.71314741035857	-506.2868525896414
002 IT EP-CLA Glut	sample_128	327	983.0	163.71314741035857	-819.2868525896414
002 IT EP-CLA Glut	sample_129	336	1133.0	163.71314741035857	-969.2868525896414
002 IT EP-CLA Glut	sample_13	334	1108.0	163.71314741035857	-944.2868525896414
002 IT EP-CLA Glut	sample_130	315	1181.0	163.71314741035857	-1017.2868525896414
